Epi_week,State,OROV_cases,INC
2022_49,PR,0,0
2022_49,RJ,0,0
2022_49,RN,0,0
2022_49,RO,0,0
2022_49,RR,0,0
2022_49,RS,0,0
2022_49,SC,0,0
2022_49,SE,0,0
2022_49,SP,0,0
2022_49,TO,0,0
2022_50,AC,0,0
2022_50,AL,0,0
2022_50,AM,0,0
2022_50,AP,0,0
2022_50,BA,0,0
2022_50,CE,0,0
2022_50,DF,0,0
2022_50,ES,0,0
2022_50,GO,0,0
2022_50,MA,0,0
2022_50,MG,0,0
2022_50,MS,0,0
2022_50,MT,0,0
2022_50,PA,0,0
2022_50,PB,0,0
2022_50,PE,0,0
2022_50,PI,0,0
2022_50,PR,0,0
2022_50,RJ,0,0
2022_50,RN,0,0
2022_50,RO,0,0
2022_50,RR,0,0
2022_50,RS,0,0
2022_50,SC,0,0
2022_50,SE,0,0
2022_50,SP,0,0
2022_50,TO,0,0
2022_51,AC,0,0
2022_51,AL,0,0
2022_51,AM,1,0.025370324
2022_51,AP,0,0
2022_51,BA,0,0
2022_51,CE,0,0
2022_51,DF,0,0
2022_51,ES,0,0
2022_51,GO,0,0
2022_51,MA,0,0
2022_51,MG,0,0
2022_51,MS,0,0
2022_51,MT,0,0
2022_51,PA,0,0
2022_51,PB,0,0
2022_51,PE,0,0
2022_51,PI,0,0
2022_51,PR,0,0
2022_51,RJ,0,0
2022_51,RN,0,0
2022_51,RO,0,0
2022_51,RR,0,0
2022_51,RS,0,0
2022_51,SC,0,0
2022_51,SE,0,0
2022_51,SP,0,0
2022_51,TO,0,0
2022_52,AC,0,0
2022_52,AL,0,0
2022_52,AM,0,0
2022_52,AP,0,0
2022_52,BA,0,0
2022_52,CE,0,0
2022_52,DF,0,0
2022_52,ES,0,0
2022_52,GO,0,0
2022_52,MA,0,0
2022_52,MG,0,0
2022_52,MS,0,0
2022_52,MT,0,0
2022_52,PA,0,0
2022_52,PB,0,0
2022_52,PE,0,0
2022_52,PI,0,0
2022_52,PR,0,0
2022_52,RJ,0,0
2022_52,RN,0,0
2022_52,RO,0,0
2022_52,RR,0,0
2022_52,RS,0,0
2022_52,SC,0,0
2022_52,SE,0,0
2022_52,SP,0,0
2022_52,TO,0,0
2023_01,AC,0,0
2023_01,AL,0,0
2023_01,AM,1,0.025301966
2023_01,AP,0,0
2023_01,BA,0,0
2023_01,CE,0,0
2023_01,DF,0,0
2023_01,ES,0,0
2023_01,GO,0,0
2023_01,MA,0,0
2023_01,MG,0,0
2023_01,MS,0,0
2023_01,MT,0,0
2023_01,PA,0,0
2023_01,PB,0,0
2023_01,PE,0,0
2023_01,PI,0,0
2023_01,PR,0,0
2023_01,RJ,0,0
2023_01,RN,0,0
2023_01,RO,0,0
2023_01,RR,0,0
2023_01,RS,0,0
2023_01,SC,0,0
2023_01,SE,0,0
2023_01,SP,0,0
2023_01,TO,0,0
2023_02,AC,0,0
2023_02,AL,0,0
2023_02,AM,1,0.025301966
2023_02,AP,0,0
2023_02,BA,0,0
2023_02,CE,0,0
2023_02,DF,0,0
2023_02,ES,0,0
2023_02,GO,0,0
2023_02,MA,5,0.07352287
2023_02,MG,0,0
2023_02,MS,0,0
2023_02,MT,0,0
2023_02,PA,0,0
2023_02,PB,0,0
2023_02,PE,0,0
2023_02,PI,0,0
2023_02,PR,0,0
2023_02,RJ,0,0
2023_02,RN,1,0.030266774
2023_02,RO,0,0
2023_02,RR,0,0
2023_02,RS,0,0
2023_02,SC,0,0
2023_02,SE,0,0
2023_02,SP,0,0
2023_02,TO,0,0
2023_03,AC,0,0
2023_03,AL,0,0
2023_03,AM,1,0.025301966
2023_03,AP,0,0
2023_03,BA,0,0
2023_03,CE,0,0
2023_03,DF,0,0
2023_03,ES,0,0
2023_03,GO,0,0
2023_03,MA,0,0
2023_03,MG,0,0
2023_03,MS,0,0
2023_03,MT,0,0
2023_03,PA,0,0
2023_03,PB,0,0
2023_03,PE,0,0
2023_03,PI,0,0
2023_03,PR,0,0
2023_03,RJ,0,0
2023_03,RN,0,0
2023_03,RO,0,0
2023_03,RR,0,0
2023_03,RS,0,0
2023_03,SC,0,0
2023_03,SE,0,0
2023_03,SP,0,0
2023_03,TO,0,0
2023_04,AC,0,0
2023_04,AL,0,0
2023_04,AM,0,0
2023_04,AP,0,0
2023_04,BA,0,0
2023_04,CE,0,0
2023_04,DF,0,0
2023_04,ES,0,0
2023_04,GO,0,0
2023_04,MA,0,0
2023_04,MG,0,0
2023_04,MS,0,0
2023_04,MT,0,0
2023_04,PA,0,0
2023_04,PB,0,0
2023_04,PE,0,0
2023_04,PI,0,0
2023_04,PR,0,0
2023_04,RJ,0,0
2023_04,RN,0,0
2023_04,RO,2,0.123733357
2023_04,RR,0,0
2023_04,RS,0,0
2023_04,SC,0,0
2023_04,SE,0,0
2023_04,SP,0,0
2023_04,TO,0,0
2023_05,AC,0,0
2023_05,AL,0,0
2023_05,AM,0,0
2023_05,AP,0,0
2023_05,BA,0,0
2023_05,CE,0,0
2023_05,DF,0,0
2023_05,ES,0,0
2023_05,GO,0,0
2023_05,MA,0,0
2023_05,MG,0,0
2023_05,MS,0,0
2023_05,MT,0,0
2023_05,PA,0,0
2023_05,PB,0,0
2023_05,PE,0,0
2023_05,PI,0,0
2023_05,PR,0,0
2023_05,RJ,0,0
2023_05,RN,0,0
2023_05,RO,0,0
2023_05,RR,4,0.63011476
2023_05,RS,0,0
2023_05,SC,0,0
2023_05,SE,0,0
2023_05,SP,0,0
2023_05,TO,0,0
2023_06,AC,0,0
2023_06,AL,0,0
2023_06,AM,8,0.202415731
2023_06,AP,0,0
2023_06,BA,0,0
2023_06,CE,0,0
2023_06,DF,0,0
2023_06,ES,0,0
2023_06,GO,0,0
2023_06,MA,0,0
2023_06,MG,0,0
2023_06,MS,0,0
2023_06,MT,0,0
2023_06,PA,0,0
2023_06,PB,0,0
2023_06,PE,0,0
2023_06,PI,0,0
2023_06,PR,0,0
2023_06,RJ,0,0
2023_06,RN,0,0
2023_06,RO,0,0
2023_06,RR,2,0.31505738
2023_06,RS,0,0
2023_06,SC,0,0
2023_06,SE,0,0
2023_06,SP,0,0
2023_06,TO,0,0
2023_07,AC,0,0
2023_07,AL,0,0
2023_07,AM,9,0.227717697
2023_07,AP,0,0
2023_07,BA,0,0
2023_07,CE,0,0
2023_07,DF,0,0
2023_07,ES,0,0
2023_07,GO,0,0
2023_07,MA,0,0
2023_07,MG,0,0
2023_07,MS,0,0
2023_07,MT,0,0
2023_07,PA,0,0
2023_07,PB,0,0
2023_07,PE,0,0
2023_07,PI,0,0
2023_07,PR,0,0
2023_07,RJ,0,0
2023_07,RN,0,0
2023_07,RO,0,0
2023_07,RR,10,1.575286899
2023_07,RS,0,0
2023_07,SC,0,0
2023_07,SE,0,0
2023_07,SP,0,0
2023_07,TO,0,0
2023_08,AC,0,0
2023_08,AL,0,0
2023_08,AM,0,0
2023_08,AP,0,0
2023_08,BA,0,0
2023_08,CE,0,0
2023_08,DF,0,0
2023_08,ES,0,0
2023_08,GO,0,0
2023_08,MA,0,0
2023_08,MG,0,0
2023_08,MS,0,0
2023_08,MT,0,0
2023_08,PA,0,0
2023_08,PB,0,0
2023_08,PE,0,0
2023_08,PI,0,0
2023_08,PR,0,0
2023_08,RJ,0,0
2023_08,RN,0,0
2023_08,RO,2,0.123733357
2023_08,RR,1,0.15752869
2023_08,RS,0,0
2023_08,SC,0,0
2023_08,SE,0,0
2023_08,SP,0,0
2023_08,TO,0,0
2023_09,AC,3,0.361541613
2023_09,AL,0,0
2023_09,AM,2,0.050603933
2023_09,AP,0,0
2023_09,BA,0,0
2023_09,CE,0,0
2023_09,DF,0,0
2023_09,ES,0,0
2023_09,GO,0,0
2023_09,MA,0,0
2023_09,MG,0,0
2023_09,MS,0,0
2023_09,MT,0,0
2023_09,PA,0,0
2023_09,PB,0,0
2023_09,PE,0,0
2023_09,PI,0,0
2023_09,PR,0,0
2023_09,RJ,0,0
2023_09,RN,0,0
2023_09,RO,1,0.061866679
2023_09,RR,2,0.31505738
2023_09,RS,0,0
2023_09,SC,0,0
2023_09,SE,0,0
2023_09,SP,0,0
2023_09,TO,0,0
2023_10,AC,4,0.482055485
2023_10,AL,0,0
2023_10,AM,1,0.025301966
2023_10,AP,0,0
2023_10,BA,0,0
2023_10,CE,0,0
2023_10,DF,0,0
2023_10,ES,0,0
2023_10,GO,0,0
2023_10,MA,0,0
2023_10,MG,0,0
2023_10,MS,0,0
2023_10,MT,0,0
2023_10,PA,0,0
2023_10,PB,0,0
2023_10,PE,0,0
2023_10,PI,0,0
2023_10,PR,0,0
2023_10,RJ,0,0
2023_10,RN,0,0
2023_10,RO,4,0.247466714
2023_10,RR,4,0.63011476
2023_10,RS,0,0
2023_10,SC,0,0
2023_10,SE,0,0
2023_10,SP,0,0
2023_10,TO,0,0
2023_11,AC,4,0.482055485
2023_11,AL,0,0
2023_11,AM,1,0.025301966
2023_11,AP,0,0
2023_11,BA,0,0
2023_11,CE,0,0
2023_11,DF,0,0
2023_11,ES,0,0
2023_11,GO,0,0
2023_11,MA,0,0
2023_11,MG,0,0
2023_11,MS,0,0
2023_11,MT,0,0
2023_11,PA,0,0
2023_11,PB,0,0
2023_11,PE,0,0
2023_11,PI,0,0
2023_11,PR,0,0
2023_11,RJ,0,0
2023_11,RN,0,0
2023_11,RO,6,0.371200071
2023_11,RR,6,0.945172139
2023_11,RS,0,0
2023_11,SC,0,0
2023_11,SE,0,0
2023_11,SP,0,0
2023_11,TO,0,0
2023_12,AC,15,1.807708067
2023_12,AL,0,0
2023_12,AM,0,0
2023_12,AP,0,0
2023_12,BA,0,0
2023_12,CE,0,0
2023_12,DF,0,0
2023_12,ES,0,0
2023_12,GO,0,0
2023_12,MA,0,0
2023_12,MG,0,0
2023_12,MS,0,0
2023_12,MT,0,0
2023_12,PA,1,0.011844185
2023_12,PB,0,0
2023_12,PE,0,0
2023_12,PI,0,0
2023_12,PR,0,0
2023_12,RJ,1,0.006018467
2023_12,RN,0,0
2023_12,RO,6,0.371200071
2023_12,RR,0,0
2023_12,RS,0,0
2023_12,SC,0,0
2023_12,SE,0,0
2023_12,SP,0,0
2023_12,TO,0,0
2023_13,AC,10,1.205138711
2023_13,AL,0,0
2023_13,AM,1,0.025301966
2023_13,AP,0,0
2023_13,BA,0,0
2023_13,CE,0,0
2023_13,DF,0,0
2023_13,ES,0,0
2023_13,GO,0,0
2023_13,MA,0,0
2023_13,MG,0,0
2023_13,MS,0,0
2023_13,MT,0,0
2023_13,PA,0,0
2023_13,PB,0,0
2023_13,PE,0,0
2023_13,PI,0,0
2023_13,PR,0,0
2023_13,RJ,0,0
2023_13,RN,0,0
2023_13,RO,2,0.123733357
2023_13,RR,0,0
2023_13,RS,0,0
2023_13,SC,0,0
2023_13,SE,0,0
2023_13,SP,0,0
2023_13,TO,0,0
2023_14,AC,0,0
2023_14,AL,0,0
2023_14,AM,5,0.126509832
2023_14,AP,0,0
2023_14,BA,0,0
2023_14,CE,0,0
2023_14,DF,0,0
2023_14,ES,0,0
2023_14,GO,0,0
2023_14,MA,0,0
2023_14,MG,0,0
2023_14,MS,0,0
2023_14,MT,0,0
2023_14,PA,0,0
2023_14,PB,0,0
2023_14,PE,0,0
2023_14,PI,0,0
2023_14,PR,0,0
2023_14,RJ,1,0.006018467
2023_14,RN,0,0
2023_14,RO,5,0.309333393
2023_14,RR,2,0.31505738
2023_14,RS,0,0
2023_14,SC,0,0
2023_14,SE,0,0
2023_14,SP,0,0
2023_14,TO,0,0
2023_15,AC,0,0
2023_15,AL,0,0
2023_15,AM,1,0.025301966
2023_15,AP,0,0
2023_15,BA,0,0
2023_15,CE,0,0
2023_15,DF,0,0
2023_15,ES,0,0
2023_15,GO,0,0
2023_15,MA,0,0
2023_15,MG,0,0
2023_15,MS,0,0
2023_15,MT,0,0
2023_15,PA,1,0.011844185
2023_15,PB,0,0
2023_15,PE,0,0
2023_15,PI,0,0
2023_15,PR,0,0
2023_15,RJ,0,0
2023_15,RN,0,0
2023_15,RO,6,0.371200071
2023_15,RR,0,0
2023_15,RS,0,0
2023_15,SC,0,0
2023_15,SE,0,0
2023_15,SP,0,0
2023_15,TO,0,0
2023_16,AC,0,0
2023_16,AL,0,0
2023_16,AM,1,0.025301966
2023_16,AP,0,0
2023_16,BA,0,0
2023_16,CE,0,0
2023_16,DF,0,0
2023_16,ES,0,0
2023_16,GO,0,0
2023_16,MA,0,0
2023_16,MG,0,0
2023_16,MS,0,0
2023_16,MT,0,0
2023_16,PA,0,0
2023_16,PB,0,0
2023_16,PE,0,0
2023_16,PI,0,0
2023_16,PR,0,0
2023_16,RJ,0,0
2023_16,RN,0,0
2023_16,RO,1,0.061866679
2023_16,RR,0,0
2023_16,RS,0,0
2023_16,SC,0,0
2023_16,SE,0,0
2023_16,SP,1,0.002172735
2023_16,TO,1,0.06311912
2023_17,AC,0,0
2023_17,AL,0,0
2023_17,AM,2,0.050603933
2023_17,AP,0,0
2023_17,BA,0,0
2023_17,CE,0,0
2023_17,DF,0,0
2023_17,ES,0,0
2023_17,GO,0,0
2023_17,MA,0,0
2023_17,MG,0,0
2023_17,MS,0,0
2023_17,MT,0,0
2023_17,PA,0,0
2023_17,PB,0,0
2023_17,PE,0,0
2023_17,PI,0,0
2023_17,PR,0,0
2023_17,RJ,0,0
2023_17,RN,0,0
2023_17,RO,2,0.123733357
2023_17,RR,0,0
2023_17,RS,0,0
2023_17,SC,0,0
2023_17,SE,0,0
2023_17,SP,0,0
2023_17,TO,0,0
2023_18,AC,0,0
2023_18,AL,0,0
2023_18,AM,1,0.025301966
2023_18,AP,0,0
2023_18,BA,0,0
2023_18,CE,0,0
2023_18,DF,0,0
2023_18,ES,0,0
2023_18,GO,0,0
2023_18,MA,0,0
2023_18,MG,0,0
2023_18,MS,0,0
2023_18,MT,0,0
2023_18,PA,0,0
2023_18,PB,0,0
2023_18,PE,0,0
2023_18,PI,0,0
2023_18,PR,0,0
2023_18,RJ,0,0
2023_18,RN,0,0
2023_18,RO,0,0
2023_18,RR,0,0
2023_18,RS,0,0
2023_18,SC,0,0
2023_18,SE,0,0
2023_18,SP,0,0
2023_18,TO,0,0
2023_19,AC,0,0
2023_19,AL,0,0
2023_19,AM,0,0
2023_19,AP,0,0
2023_19,BA,0,0
2023_19,CE,0,0
2023_19,DF,0,0
2023_19,ES,0,0
2023_19,GO,0,0
2023_19,MA,0,0
2023_19,MG,0,0
2023_19,MS,0,0
2023_19,MT,0,0
2023_19,PA,1,0.011844185
2023_19,PB,0,0
2023_19,PE,0,0
2023_19,PI,0,0
2023_19,PR,0,0
2023_19,RJ,0,0
2023_19,RN,0,0
2023_19,RO,3,0.185600036
2023_19,RR,0,0
2023_19,RS,0,0
2023_19,SC,0,0
2023_19,SE,0,0
2023_19,SP,0,0
2023_19,TO,0,0
2023_20,AC,0,0
2023_20,AL,0,0
2023_20,AM,6,0.151811798
2023_20,AP,0,0
2023_20,BA,0,0
2023_20,CE,0,0
2023_20,DF,0,0
2023_20,ES,0,0
2023_20,GO,0,0
2023_20,MA,0,0
2023_20,MG,0,0
2023_20,MS,0,0
2023_20,MT,0,0
2023_20,PA,1,0.011844185
2023_20,PB,0,0
2023_20,PE,0,0
2023_20,PI,0,0
2023_20,PR,0,0
2023_20,RJ,0,0
2023_20,RN,0,0
2023_20,RO,0,0
2023_20,RR,0,0
2023_20,RS,0,0
2023_20,SC,0,0
2023_20,SE,0,0
2023_20,SP,0,0
2023_20,TO,0,0
2023_21,AC,0,0
2023_21,AL,0,0
2023_21,AM,3,0.075905899
2023_21,AP,0,0
2023_21,BA,0,0
2023_21,CE,0,0
2023_21,DF,0,0
2023_21,ES,0,0
2023_21,GO,0,0
2023_21,MA,0,0
2023_21,MG,0,0
2023_21,MS,0,0
2023_21,MT,0,0
2023_21,PA,0,0
2023_21,PB,0,0
2023_21,PE,0,0
2023_21,PI,0,0
2023_21,PR,0,0
2023_21,RJ,0,0
2023_21,RN,0,0
2023_21,RO,1,0.061866679
2023_21,RR,0,0
2023_21,RS,0,0
2023_21,SC,0,0
2023_21,SE,0,0
2023_21,SP,0,0
2023_21,TO,1,0.06311912
2023_22,AC,0,0
2023_22,AL,0,0
2023_22,AM,0,0
2023_22,AP,0,0
2023_22,BA,0,0
2023_22,CE,0,0
2023_22,DF,0,0
2023_22,ES,0,0
2023_22,GO,0,0
2023_22,MA,0,0
2023_22,MG,0,0
2023_22,MS,0,0
2023_22,MT,0,0
2023_22,PA,4,0.047376738
2023_22,PB,0,0
2023_22,PE,0,0
2023_22,PI,0,0
2023_22,PR,0,0
2023_22,RJ,0,0
2023_22,RN,0,0
2023_22,RO,0,0
2023_22,RR,1,0.15752869
2023_22,RS,0,0
2023_22,SC,0,0
2023_22,SE,0,0
2023_22,SP,0,0
2023_22,TO,5,0.315595598
2023_23,AC,0,0
2023_23,AL,0,0
2023_23,AM,0,0
2023_23,AP,0,0
2023_23,BA,0,0
2023_23,CE,0,0
2023_23,DF,0,0
2023_23,ES,0,0
2023_23,GO,0,0
2023_23,MA,0,0
2023_23,MG,0,0
2023_23,MS,0,0
2023_23,MT,0,0
2023_23,PA,1,0.011844185
2023_23,PB,0,0
2023_23,PE,0,0
2023_23,PI,0,0
2023_23,PR,0,0
2023_23,RJ,0,0
2023_23,RN,0,0
2023_23,RO,0,0
2023_23,RR,0,0
2023_23,RS,0,0
2023_23,SC,0,0
2023_23,SE,0,0
2023_23,SP,0,0
2023_23,TO,0,0
2023_24,AC,0,0
2023_24,AL,0,0
2023_24,AM,0,0
2023_24,AP,0,0
2023_24,BA,0,0
2023_24,CE,0,0
2023_24,DF,0,0
2023_24,ES,0,0
2023_24,GO,0,0
2023_24,MA,0,0
2023_24,MG,0,0
2023_24,MS,0,0
2023_24,MT,0,0
2023_24,PA,6,0.071065107
2023_24,PB,0,0
2023_24,PE,0,0
2023_24,PI,0,0
2023_24,PR,0,0
2023_24,RJ,0,0
2023_24,RN,0,0
2023_24,RO,1,0.061866679
2023_24,RR,0,0
2023_24,RS,0,0
2023_24,SC,0,0
2023_24,SE,0,0
2023_24,SP,0,0
2023_24,TO,0,0
2023_25,AC,0,0
2023_25,AL,0,0
2023_25,AM,0,0
2023_25,AP,0,0
2023_25,BA,0,0
2023_25,CE,0,0
2023_25,DF,0,0
2023_25,ES,0,0
2023_25,GO,0,0
2023_25,MA,0,0
2023_25,MG,0,0
2023_25,MS,0,0
2023_25,MT,0,0
2023_25,PA,2,0.023688369
2023_25,PB,0,0
2023_25,PE,0,0
2023_25,PI,0,0
2023_25,PR,0,0
2023_25,RJ,0,0
2023_25,RN,0,0
2023_25,RO,0,0
2023_25,RR,0,0
2023_25,RS,0,0
2023_25,SC,0,0
2023_25,SE,0,0
2023_25,SP,0,0
2023_25,TO,0,0
2023_26,AC,0,0
2023_26,AL,0,0
2023_26,AM,1,0.025301966
2023_26,AP,0,0
2023_26,BA,0,0
2023_26,CE,0,0
2023_26,DF,0,0
2023_26,ES,0,0
2023_26,GO,0,0
2023_26,MA,0,0
2023_26,MG,0,0
2023_26,MS,0,0
2023_26,MT,0,0
2023_26,PA,8,0.094753476
2023_26,PB,0,0
2023_26,PE,0,0
2023_26,PI,1,0.030579413
2023_26,PR,0,0
2023_26,RJ,0,0
2023_26,RN,0,0
2023_26,RO,0,0
2023_26,RR,0,0
2023_26,RS,0,0
2023_26,SC,0,0
2023_26,SE,0,0
2023_26,SP,0,0
2023_26,TO,0,0
2023_27,AC,0,0
2023_27,AL,0,0
2023_27,AM,0,0
2023_27,AP,0,0
2023_27,BA,0,0
2023_27,CE,0,0
2023_27,DF,0,0
2023_27,ES,0,0
2023_27,GO,0,0
2023_27,MA,0,0
2023_27,MG,0,0
2023_27,MS,0,0
2023_27,MT,0,0
2023_27,PA,5,0.059220923
2023_27,PB,0,0
2023_27,PE,0,0
2023_27,PI,0,0
2023_27,PR,0,0
2023_27,RJ,0,0
2023_27,RN,0,0
2023_27,RO,0,0
2023_27,RR,0,0
2023_27,RS,0,0
2023_27,SC,0,0
2023_27,SE,0,0
2023_27,SP,0,0
2023_27,TO,0,0
2023_28,AC,0,0
2023_28,AL,0,0
2023_28,AM,0,0
2023_28,AP,0,0
2023_28,BA,0,0
2023_28,CE,0,0
2023_28,DF,0,0
2023_28,ES,0,0
2023_28,GO,0,0
2023_28,MA,0,0
2023_28,MG,0,0
2023_28,MS,0,0
2023_28,MT,0,0
2023_28,PA,1,0.011844185
2023_28,PB,0,0
2023_28,PE,0,0
2023_28,PI,1,0.030579413
2023_28,PR,0,0
2023_28,RJ,0,0
2023_28,RN,0,0
2023_28,RO,0,0
2023_28,RR,3,0.47258607
2023_28,RS,0,0
2023_28,SC,0,0
2023_28,SE,0,0
2023_28,SP,0,0
2023_28,TO,0,0
2023_29,AC,0,0
2023_29,AL,0,0
2023_29,AM,0,0
2023_29,AP,0,0
2023_29,BA,0,0
2023_29,CE,0,0
2023_29,DF,0,0
2023_29,ES,0,0
2023_29,GO,0,0
2023_29,MA,0,0
2023_29,MG,0,0
2023_29,MS,0,0
2023_29,MT,0,0
2023_29,PA,1,0.011844185
2023_29,PB,0,0
2023_29,PE,0,0
2023_29,PI,1,0.030579413
2023_29,PR,0,0
2023_29,RJ,0,0
2023_29,RN,0,0
2023_29,RO,0,0
2023_29,RR,13,2.047872969
2023_29,RS,0,0
2023_29,SC,0,0
2023_29,SE,0,0
2023_29,SP,0,0
2023_29,TO,0,0
2023_30,AC,0,0
2023_30,AL,0,0
2023_30,AM,0,0
2023_30,AP,0,0
2023_30,BA,0,0
2023_30,CE,0,0
2023_30,DF,0,0
2023_30,ES,0,0
2023_30,GO,0,0
2023_30,MA,0,0
2023_30,MG,0,0
2023_30,MS,0,0
2023_30,MT,0,0
2023_30,PA,4,0.047376738
2023_30,PB,0,0
2023_30,PE,0,0
2023_30,PI,0,0
2023_30,PR,0,0
2023_30,RJ,0,0
2023_30,RN,0,0
2023_30,RO,2,0.123733357
2023_30,RR,8,1.260229519
2023_30,RS,0,0
2023_30,SC,0,0
2023_30,SE,0,0
2023_30,SP,0,0
2023_30,TO,0,0
2023_31,AC,0,0
2023_31,AL,0,0
2023_31,AM,1,0.025301966
2023_31,AP,0,0
2023_31,BA,0,0
2023_31,CE,0,0
2023_31,DF,0,0
2023_31,ES,0,0
2023_31,GO,0,0
2023_31,MA,0,0
2023_31,MG,0,0
2023_31,MS,0,0
2023_31,MT,0,0
2023_31,PA,10,0.118441845
2023_31,PB,0,0
2023_31,PE,0,0
2023_31,PI,1,0.030579413
2023_31,PR,0,0
2023_31,RJ,0,0
2023_31,RN,0,0
2023_31,RO,0,0
2023_31,RR,6,0.945172139
2023_31,RS,0,0
2023_31,SC,0,0
2023_31,SE,0,0
2023_31,SP,0,0
2023_31,TO,0,0
2023_32,AC,0,0
2023_32,AL,0,0
2023_32,AM,1,0.025301966
2023_32,AP,0,0
2023_32,BA,0,0
2023_32,CE,0,0
2023_32,DF,0,0
2023_32,ES,0,0
2023_32,GO,0,0
2023_32,MA,0,0
2023_32,MG,0,0
2023_32,MS,0,0
2023_32,MT,0,0
2023_32,PA,15,0.177662768
2023_32,PB,0,0
2023_32,PE,0,0
2023_32,PI,0,0
2023_32,PR,0,0
2023_32,RJ,0,0
2023_32,RN,0,0
2023_32,RO,0,0
2023_32,RR,17,2.677987729
2023_32,RS,0,0
2023_32,SC,0,0
2023_32,SE,0,0
2023_32,SP,0,0
2023_32,TO,0,0
2023_33,AC,0,0
2023_33,AL,0,0
2023_33,AM,0,0
2023_33,AP,0,0
2023_33,BA,0,0
2023_33,CE,0,0
2023_33,DF,0,0
2023_33,ES,0,0
2023_33,GO,0,0
2023_33,MA,0,0
2023_33,MG,0,0
2023_33,MS,0,0
2023_33,MT,0,0
2023_33,PA,5,0.059220923
2023_33,PB,0,0
2023_33,PE,0,0
2023_33,PI,0,0
2023_33,PR,0,0
2023_33,RJ,0,0
2023_33,RN,0,0
2023_33,RO,0,0
2023_33,RR,28,4.410803318
2023_33,RS,0,0
2023_33,SC,0,0
2023_33,SE,0,0
2023_33,SP,0,0
2023_33,TO,0,0
2023_34,AC,0,0
2023_34,AL,0,0
2023_34,AM,3,0.075905899
2023_34,AP,0,0
2023_34,BA,0,0
2023_34,CE,0,0
2023_34,DF,0,0
2023_34,ES,0,0
2023_34,GO,0,0
2023_34,MA,0,0
2023_34,MG,0,0
2023_34,MS,0,0
2023_34,MT,0,0
2023_34,PA,5,0.059220923
2023_34,PB,0,0
2023_34,PE,0,0
2023_34,PI,0,0
2023_34,PR,0,0
2023_34,RJ,0,0
2023_34,RN,0,0
2023_34,RO,3,0.185600036
2023_34,RR,15,2.362930349
2023_34,RS,0,0
2023_34,SC,0,0
2023_34,SE,0,0
2023_34,SP,0,0
2023_34,TO,0,0
2023_35,AC,0,0
2023_35,AL,0,0
2023_35,AM,0,0
2023_35,AP,0,0
2023_35,BA,0,0
2023_35,CE,0,0
2023_35,DF,0,0
2023_35,ES,0,0
2023_35,GO,0,0
2023_35,MA,0,0
2023_35,MG,0,0
2023_35,MS,0,0
2023_35,MT,1,0.026425392
2023_35,PA,7,0.082909292
2023_35,PB,0,0
2023_35,PE,0,0
2023_35,PI,0,0
2023_35,PR,0,0
2023_35,RJ,0,0
2023_35,RN,0,0
2023_35,RO,0,0
2023_35,RR,18,2.835516418
2023_35,RS,0,0
2023_35,SC,0,0
2023_35,SE,0,0
2023_35,SP,0,0
2023_35,TO,0,0
2023_36,AC,0,0
2023_36,AL,0,0
2023_36,AM,0,0
2023_36,AP,0,0
2023_36,BA,0,0
2023_36,CE,0,0
2023_36,DF,0,0
2023_36,ES,0,0
2023_36,GO,0,0
2023_36,MA,0,0
2023_36,MG,0,0
2023_36,MS,0,0
2023_36,MT,0,0
2023_36,PA,3,0.035532554
2023_36,PB,0,0
2023_36,PE,0,0
2023_36,PI,0,0
2023_36,PR,0,0
2023_36,RJ,0,0
2023_36,RN,0,0
2023_36,RO,0,0
2023_36,RR,21,3.308102488
2023_36,RS,0,0
2023_36,SC,0,0
2023_36,SE,0,0
2023_36,SP,0,0
2023_36,TO,0,0
2023_37,AC,0,0
2023_37,AL,0,0
2023_37,AM,0,0
2023_37,AP,0,0
2023_37,BA,0,0
2023_37,CE,0,0
2023_37,DF,0,0
2023_37,ES,0,0
2023_37,GO,0,0
2023_37,MA,0,0
2023_37,MG,0,0
2023_37,MS,0,0
2023_37,MT,0,0
2023_37,PA,6,0.071065107
2023_37,PB,0,0
2023_37,PE,0,0
2023_37,PI,0,0
2023_37,PR,0,0
2023_37,RJ,0,0
2023_37,RN,0,0
2023_37,RO,0,0
2023_37,RR,4,0.63011476
2023_37,RS,0,0
2023_37,SC,0,0
2023_37,SE,0,0
2023_37,SP,0,0
2023_37,TO,0,0
2023_38,AC,0,0
2023_38,AL,0,0
2023_38,AM,0,0
2023_38,AP,0,0
2023_38,BA,0,0
2023_38,CE,0,0
2023_38,DF,0,0
2023_38,ES,0,0
2023_38,GO,0,0
2023_38,MA,0,0
2023_38,MG,0,0
2023_38,MS,0,0
2023_38,MT,0,0
2023_38,PA,2,0.023688369
2023_38,PB,0,0
2023_38,PE,0,0
2023_38,PI,0,0
2023_38,PR,0,0
2023_38,RJ,0,0
2023_38,RN,0,0
2023_38,RO,0,0
2023_38,RR,3,0.47258607
2023_38,RS,0,0
2023_38,SC,0,0
2023_38,SE,0,0
2023_38,SP,0,0
2023_38,TO,0,0
2023_39,AC,0,0
2023_39,AL,0,0
2023_39,AM,0,0
2023_39,AP,0,0
2023_39,BA,0,0
2023_39,CE,0,0
2023_39,DF,0,0
2023_39,ES,0,0
2023_39,GO,0,0
2023_39,MA,0,0
2023_39,MG,0,0
2023_39,MS,0,0
